Censo,Localidad nivel 1,Localidad nivel 2,Localidad nivel 3,Localidad nivel 4,Especie,Cantidad,Observaciones
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,A9,Anas platyrhynchos,13,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,A9,Spatula clypeata,1,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Vanellus vanellus,797,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Tringa totanus,5,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Tringa ochropus,7,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Tachybaptus ruficollis,18,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Recurvirostra avosetta,20,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Pterocles alchata,101,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Porphyrio porphyrio,131,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Podiceps nigricollis,1,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Pluvialis apricaria,1481,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Platalea leucorodia,5,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Phoenicopterus roseus,1,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Phalacrocorax carbo,5,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Pandion haliaetus,1,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Nycticorax nycticorax,5,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Numenius arquata,1,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Milvus milvus,5,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Limosa limosa,950,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Himantopus himantopus,2,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Hieraaetus pennatus,1,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Gallinula chloropus,8,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Gallinago gallinago,11,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Fulica cristata,3,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Fulica atra,653,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Falco tinnunculus,20,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Egretta garzetta,1,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Ardea alba,2,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Circus cyaneus,4,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Circus aeruginosus,26,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Ciconia nigra,4,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Ciconia ciconia,20,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Buteo buteo,2,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Burhinus oedicnemus,1,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Aythya ferina,9,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Ardea cinerea,37,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Anser anser,470,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Anas platyrhynchos,219,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Anas crecca,5,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,Spatula clypeata,55,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B1,Tringa erythropus,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B1,Tadorna tadorna,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B1,Tachybaptus ruficollis,4,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B1,Recurvirostra avosetta,15,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B1,Porphyrio porphyrio,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B1,Podiceps nigricollis,12,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B1,Phoenicopterus roseus,400,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B1,Phalacrocorax carbo,160,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B1,Oxyura leucocephala,9,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B1,Limosa limosa,10,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B1,Chroicocephalus ridibundus,50,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B1,Himantopus himantopus,7,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B1,Gallinago gallinago,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B1,Fulica atra,90,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B1,Circus aeruginosus,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B1,Aythya ferina,28,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B1,Ardea cinerea,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B1,Mareca strepera,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B1,Anas platyrhynchos,21,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B1,Mareca penelope,6,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B1,Spatula clypeata,8,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B2,Tadorna tadorna,4,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B2,Tachybaptus ruficollis,4,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B2,Recurvirostra avosetta,180,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B2,Porphyrio porphyrio,9,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B2,Podiceps cristatus,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B2,Platalea leucorodia,6,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B2,Phoenicopterus roseus,180,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B2,Phalacrocorax carbo,15,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B2,Oxyura leucocephala,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B2,Limosa limosa,125,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B2,Chroicocephalus ridibundus,23,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B2,Himantopus himantopus,75,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B2,Gallinago gallinago,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B2,Fulica atra,220,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B2,Egretta garzetta,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B2,Circus aeruginosus,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B2,Charadrius alexandrinus,10,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B2,Calidris minuta,5,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B2,Calidris alpina,575,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B2,Aythya ferina,7,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B2,Ardea cinerea,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B2,Mareca strepera,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B2,Anas platyrhynchos,16,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B2,Anas crecca,10,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B2,Spatula clypeata,25,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B3,Tringa totanus,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B3,Tadorna tadorna,64,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B3,Tachybaptus ruficollis,4,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B3,Recurvirostra avosetta,10,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B3,Porphyrio porphyrio,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B3,Podiceps nigricollis,5,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B3,Phoenicopterus roseus,340,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B3,Phalacrocorax carbo,26,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B3,Chroicocephalus ridibundus,15,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B3,Larus michahellis,6,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B3,Himantopus himantopus,13,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B3,Fulica atra,65,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B3,Circus aeruginosus,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B3,Aythya ferina,25,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B3,Anas platyrhynchos,18,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B3,Mareca penelope,4,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B3,Spatula clypeata,30,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B4,Tringa totanus,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B4,Recurvirostra avosetta,10,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B4,Porphyrio porphyrio,5,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B4,Phoenicopterus roseus,400,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B4,Phalacrocorax carbo,10,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B4,Limosa limosa,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B4,Chroicocephalus ridibundus,5,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B4,Larus michahellis,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B4,Himantopus himantopus,15,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B4,Gallinago gallinago,3,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B4,Fulica atra,180,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B4,Circus aeruginosus,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B4,Ardea cinerea,4,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B4,Anser anser,4,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B4,Anas platyrhynchos,18,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B4,Spatula clypeata,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B5,Tringa totanus,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B5,Tadorna tadorna,7,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B5,Hydroprogne caspia,26,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B5,Recurvirostra avosetta,65,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B5,Podiceps nigricollis,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B5,Pluvialis squatarola,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B5,Phoenicopterus roseus,200,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B5,Limosa limosa,185,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B5,Chroicocephalus ridibundus,15,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B5,Larus michahellis,5,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B5,Himantopus himantopus,70,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B5,Fulica atra,70,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B5,Charadrius hiaticula,15,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B5,Calidris alpina,150,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B5,Calidris alba,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B5,Aythya ferina,6,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B5,Ardea cinerea,4,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B5,Anas platyrhynchos,5,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B5,Anas crecca,40,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B5,Spatula clypeata,5,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B6,Tringa totanus,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B6,Tadorna tadorna,8,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B6,Tachybaptus ruficollis,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B6,Recurvirostra avosetta,125,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B6,Pluvialis squatarola,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B6,Platalea leucorodia,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B6,Phoenicopterus roseus,560,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B6,Phalacrocorax carbo,10,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B6,Chroicocephalus ridibundus,12,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B6,Himantopus himantopus,15,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B6,Gallinago gallinago,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B6,Fulica atra,42,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B6,Charadrius alexandrinus,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B6,Aythya ferina,100,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B6,Ardea cinerea,30,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B6,Anser anser,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B6,Anas platyrhynchos,25,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B7,Tringa totanus,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B7,Tringa nebularia,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B7,Tringa erythropus,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B7,Tadorna tadorna,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B7,Tachybaptus ruficollis,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B7,Recurvirostra avosetta,255,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B7,Podiceps nigricollis,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B7,Platalea leucorodia,4,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B7,Phoenicopterus roseus,330,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B7,Phalacrocorax carbo,40,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B7,Limosa limosa,50,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B7,Larus michahellis,10,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B7,Himantopus himantopus,10,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B7,Gallinago gallinago,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B7,Fulica atra,120,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B7,Ardea alba,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B7,Circus aeruginosus,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B7,Calidris alpina,50,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B7,Ardea cinerea,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B7,Anas platyrhynchos,75,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B7,Spatula clypeata,5,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B8,Tadorna tadorna,66,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B8,Tachybaptus ruficollis,4,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B8,Recurvirostra avosetta,325,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B8,Platalea leucorodia,4,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B8,Phoenicopterus roseus,55,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B8,Phalacrocorax carbo,20,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B8,Limosa limosa,60,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B8,Chroicocephalus ridibundus,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B8,Larus michahellis,10,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B8,Larus fuscus,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B8,Himantopus himantopus,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B8,Gallinago gallinago,5,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B8,Fulica atra,220,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B8,Ardea alba,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B8,Aythya ferina,27,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B8,Ardea cinerea,8,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B8,Anser anser,17,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B8,Anas platyrhynchos,310,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B8,Spatula clypeata,45,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B9,Vanellus vanellus,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B9,Tringa totanus,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B9,Tringa nebularia,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B9,Tachybaptus ruficollis,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B9,Recurvirostra avosetta,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B9,Pluvialis squatarola,3,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B9,Platalea leucorodia,4,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B9,Limosa limosa,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B9,Himantopus himantopus,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B9,Fulica atra,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B9,Ardea alba,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B9,Charadrius alexandrinus,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B9,Calidris alpina,20,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B9,Bubulcus ibis,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B9,Ardea cinerea,9,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B9,Anas platyrhynchos,45,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B9,Anas crecca,9,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Vanellus vanellus,30,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Tringa ochropus,1,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Tringa nebularia,1,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Tringa erythropus,5,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Tadorna tadorna,170,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Tachybaptus ruficollis,90,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Recurvirostra avosetta,110,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Porphyrio porphyrio,13,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Podiceps nigricollis,30,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Platalea leucorodia,74,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Phoenicopterus roseus,800,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Phalacrocorax carbo,23,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Oxyura leucocephala,22,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Limosa limosa,250,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Himantopus himantopus,105,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Gallinago gallinago,2,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Fulica atra,490,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Falco tinnunculus,3,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Egretta garzetta,2,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Circus aeruginosus,2,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Ciconia ciconia,40,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Chlidonias hybrida,2,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Charadrius alexandrinus,5,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Calidris alpina,102,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Aythya ferina,38,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Ardea cinerea,8,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Anas platyrhynchos,135,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Mareca penelope,500,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Anas crecca,80,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Spatula clypeata,510,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,Actitis hypoleucos,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C0,Tachybaptus ruficollis,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C0,Recurvirostra avosetta,40,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C0,Porphyrio porphyrio,10,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C0,Phoenicopterus roseus,50,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C0,Phalacrocorax carbo,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C0,Limosa limosa,50,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C0,Himantopus himantopus,10,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C0,Fulica atra,30,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C0,Anas platyrhynchos,6,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C0,Anas crecca,4,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C1,Recurvirostra avosetta,50,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C1,Porphyrio porphyrio,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C1,Podiceps nigricollis,4,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C1,Platalea leucorodia,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C1,Phoenicopterus roseus,175,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C1,Phalacrocorax carbo,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C1,Limosa limosa,30,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C1,Chroicocephalus ridibundus,50,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C1,Larus michahellis,2,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C1,Fulica atra,20,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C1,Calidris minuta,30,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C1,Ardea cinerea,1,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C1,Anas platyrhynchos,25,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C1,Anas crecca,6,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C2,Vanellus vanellus,10,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C2,Tadorna tadorna,8,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C2,Tachybaptus ruficollis,2,
