"hydro_year","Especie","Localidad nivel 4","max_abundance"
2005,"Circus aeruginosus","B5",1
2005,"Circus aeruginosus","B7",1
2005,"Circus aeruginosus","Bomba de Pantomima",12
2005,"Circus aeruginosus","Brazo de la Torre",13
2005,"Circus aeruginosus","C0",1
2005,"Circus aeruginosus","C1",1
2005,"Circus aeruginosus","C2",1
2005,"Circus aeruginosus","C3",3
2005,"Circus aeruginosus","C5",1
2005,"Circus aeruginosus","C6",1
2005,"Circus aeruginosus","C7",1
2005,"Circus aeruginosus","C8",2
2005,"Circus aeruginosus","Cantarita",21
2005,"Circus aeruginosus","Capitán",5
2005,"Circus aeruginosus","Caño Navarro",10
2005,"Circus aeruginosus","Cultivos de Tarfia",4
2005,"Circus aeruginosus","Cuquero Chico",1
2005,"Circus aeruginosus","Cuquero Grande",15
2005,"Circus aeruginosus","D3",1
2005,"Circus aeruginosus","E3",2
2005,"Circus aeruginosus","E4",4
2005,"Circus aeruginosus","El Canario",1
2005,"Circus aeruginosus","El Cestero",2
2005,"Circus aeruginosus","El Conde",6
2005,"Circus aeruginosus","El Convento",6
2005,"Circus aeruginosus","El Italiano",6
2005,"Circus aeruginosus","El Reboso",8
2005,"Circus aeruginosus","Entremuros (Zona 1)",2
2005,"Circus aeruginosus","Entremuros (Zona 2)",2
2005,"Circus aeruginosus","Entremuros (Zona 3)",7
2005,"Circus aeruginosus","Entremuros (Zona 4)",5
2005,"Circus aeruginosus","Entremuros (Zona 5)",5
2005,"Circus aeruginosus","Esparragosilla",5
2005,"Circus aeruginosus","Gaveta 1",3
2005,"Circus aeruginosus","Gaveta 2",2
2005,"Circus aeruginosus","Gaveta 4",1
2005,"Circus aeruginosus","Hato Blanco Nuevo",2
2005,"Circus aeruginosus","Hato Blanco Viejo",4
2005,"Circus aeruginosus","Isla Menor",21
2005,"Circus aeruginosus","La Mejorada",2
2005,"Circus aeruginosus","Las Segundas",3
2005,"Circus aeruginosus","Los Portugueses",4
2005,"Circus aeruginosus","Lucio Cortijo (El Turismo)",3
2005,"Circus aeruginosus","Lucio Dehesa de Abajo",2
2005,"Circus aeruginosus","Lucio Del Bocón",8
2005,"Circus aeruginosus","Lucios FAO",3
2005,"Circus aeruginosus","Margazuela",13
2005,"Circus aeruginosus","Marisma de Henares",2
2005,"Circus aeruginosus","Marismas Del Rocío",2
2005,"Circus aeruginosus","Olivillos",4
2005,"Circus aeruginosus","Río Guadaira",1
2005,"Circus aeruginosus","Santa Teresa",1
2005,"Circus aeruginosus","Tijeras",5
2005,"Circus aeruginosus",NA,4
2005,"Circus cyaneus","Almajales perimetrales",2
2005,"Circus cyaneus","Arrozal Norte I. Mayor+I. Mínima",4
2005,"Circus cyaneus","Arrozal sur Isla Mayor",1
2005,"Circus cyaneus","Brazo de la Torre",1
2005,"Circus cyaneus","Cantarita",2
2005,"Circus cyaneus","Entremuros (Zona 5)",1
2005,"Circus cyaneus","Hato Blanco Nuevo",1
2005,"Circus cyaneus","Isla Menor",1
2005,"Circus cyaneus","Lucio Del Bocón",1
2005,"Circus cyaneus","Marisma de Henares",1
2005,"Circus cyaneus","Taraje",1
2005,"Circus cyaneus","Zahíllo",1
2005,"Circus cyaneus",NA,2
2005,"Circus pygargus","Hato Blanco Viejo",1
2005,"Clangula hyemalis","Acebuche",1
2005,"Corvus corax","Hato Blanco Nuevo",2
2005,"Corvus corax","Marisma Gallega",5
2005,"Corvus corax","Marismas Del Rocío",2
2005,"Egretta garzetta","A1",1
2005,"Egretta garzetta","A2",1
2005,"Egretta garzetta","A3",3
2005,"Egretta garzetta","A5",2
2005,"Egretta garzetta","A6",3
2005,"Egretta garzetta","A7",8
2005,"Egretta garzetta","A8",1
2005,"Egretta garzetta","Almajales perimetrales",25
2005,"Egretta garzetta","Arrozal Norte I. Mayor+I. Mínima",87
2005,"Egretta garzetta","Arrozal sur Isla Mayor",130
2005,"Egretta garzetta","B1",1
2005,"Egretta garzetta","B5",2
2005,"Egretta garzetta","B7",5
2005,"Egretta garzetta","Bomba de Pantomima",15
2005,"Egretta garzetta","Brazo de la Torre",75
2005,"Egretta garzetta","C0",1
2005,"Egretta garzetta","C1",2
2005,"Egretta garzetta","C2",7
2005,"Egretta garzetta","C3",4
2005,"Egretta garzetta","C4",8
2005,"Egretta garzetta","C5",1
2005,"Egretta garzetta","C8",2
2005,"Egretta garzetta","Cantarita",57
2005,"Egretta garzetta","Capitán",16
2005,"Egretta garzetta","Caño Navarro",22
2005,"Egretta garzetta","Codo de la Esparraguera",24
2005,"Egretta garzetta","Cultivos de Tarfia",4
2005,"Egretta garzetta","Cuquero Chico",10
2005,"Egretta garzetta","Cuquero Grande",26
2005,"Egretta garzetta","D3",3
2005,"Egretta garzetta","D4",3
2005,"Egretta garzetta","D5",3
2005,"Egretta garzetta","D6",2
2005,"Egretta garzetta","E3",2
2005,"Egretta garzetta","E4",4
2005,"Egretta garzetta","El Canario",12
2005,"Egretta garzetta","El Cestero",39
2005,"Egretta garzetta","El Conde",25
2005,"Egretta garzetta","El Convento",12
2005,"Egretta garzetta","El Italiano",7
2005,"Egretta garzetta","El Reboso",4
2005,"Egretta garzetta","Entremuros (Zona 2)",1
2005,"Egretta garzetta","Entremuros (Zona 3)",19
2005,"Egretta garzetta","Entremuros (Zona 4)",3
2005,"Egretta garzetta","Entremuros (Zona 5)",4
2005,"Egretta garzetta","Esparragosilla",5
2005,"Egretta garzetta","Gaveta 1",1
2005,"Egretta garzetta","Gaveta 2",69
2005,"Egretta garzetta","Hato Blanco Nuevo",8
2005,"Egretta garzetta","Hato Blanco Viejo",50
2005,"Egretta garzetta","Isla Menor",51
2005,"Egretta garzetta","La Dehesilla",6
2005,"Egretta garzetta","Laguna de Tarelo",4
2005,"Egretta garzetta","Lagunas de Bonanza",2
2005,"Egretta garzetta","Las Segundas",15
2005,"Egretta garzetta","Los Portugueses",25
2005,"Egretta garzetta","Los Riacheros",3
2005,"Egretta garzetta","Lucio Cortijo (El Turismo)",3
2005,"Egretta garzetta","Lucio Del Bocón",110
2005,"Egretta garzetta","Lucios FAO",3
2005,"Egretta garzetta","Margazuela",11
2005,"Egretta garzetta","Marisma de Henares",1
2005,"Egretta garzetta","Marismas Del Rocío",6
2005,"Egretta garzetta","San Carlos",2
2005,"Egretta garzetta","Santa Teresa",10
2005,"Egretta garzetta","Tijeras",4
2005,"Elanus caeruleus","Entremuros (Zona 5)",1
2005,"Elanus caeruleus","Finca Los Mimbrales",1
2005,"Elanus caeruleus","Hato Blanco Viejo",1
2005,"Elanus caeruleus","La Rocina",1
2005,"Elanus caeruleus","Marismas Del Rocío",2
2005,"Falco cherrug","C7",1
2005,"Falco columbarius","Almajales perimetrales",1
2005,"Falco columbarius","Cantarita",1
2005,"Falco peregrinus","Almajales perimetrales",2
2005,"Falco peregrinus","Arrozal sur Isla Mayor",1
2005,"Falco peregrinus","C8",1
2005,"Falco peregrinus","Capitán",1
2005,"Falco peregrinus","Cuquero Grande",1
2005,"Falco peregrinus","D3",1
2005,"Falco peregrinus","Isla Menor",2
2005,"Falco peregrinus","Lucio Del Bocón",2
2005,"Falco peregrinus","Marismas Del Rocío",1
2005,"Falco peregrinus",NA,2
2005,"Falco tinnunculus","Almajales perimetrales",28
2005,"Falco tinnunculus","Cultivos de Tarfia",3
2005,"Falco tinnunculus","El Italiano",4
2005,"Falco tinnunculus","Esparragosilla",1
2005,"Falco tinnunculus","Finca Los Mimbrales",1
2005,"Falco tinnunculus","Hato Blanco Nuevo",5
2005,"Falco tinnunculus","Hato Blanco Viejo",11
2005,"Falco tinnunculus","La Rocina",2
2005,"Falco tinnunculus","Lucio Cortijo (El Turismo)",1
2005,"Falco tinnunculus","Lucio Del Bocón",3
2005,"Falco tinnunculus","Marisma Gallega",3
2005,"Falco tinnunculus","Marismas Del Rocío",2
2005,"Falco tinnunculus",NA,9
2005,"Fulica atra","A1",50
2005,"Fulica atra","A2",290
2005,"Fulica atra","A3",400
2005,"Fulica atra","A4",550
2005,"Fulica atra","A5",150
2005,"Fulica atra","A6",250
2005,"Fulica atra","A7",190
2005,"Fulica atra","A8",180
2005,"Fulica atra","Acebuche",6
2005,"Fulica atra","Almajales perimetrales",327
2005,"Fulica atra","B1",140
2005,"Fulica atra","B2",140
2005,"Fulica atra","B3",360
2005,"Fulica atra","B4",800
2005,"Fulica atra","B5",400
2005,"Fulica atra","B6",250
2005,"Fulica atra","B7",170
2005,"Fulica atra","B8",380
2005,"Fulica atra","Bomba de Pantomima",45
2005,"Fulica atra","Brazo de la Torre",10
2005,"Fulica atra","C0",87
2005,"Fulica atra","C1",200
2005,"Fulica atra","C2",240
2005,"Fulica atra","C3",270
2005,"Fulica atra","C4",135
2005,"Fulica atra","C5",160
2005,"Fulica atra","C6",295
2005,"Fulica atra","C7",235
2005,"Fulica atra","C8",315
2005,"Fulica atra","Capitán",4
2005,"Fulica atra","Caño Navarro",50
2005,"Fulica atra","Codo de la Esparraguera",310
2005,"Fulica atra","Corta Isleta de Coria",5
2005,"Fulica atra","Cuquero Chico",200
2005,"Fulica atra","Cuquero Grande",400
2005,"Fulica atra","D3",300
2005,"Fulica atra","D4",55
2005,"Fulica atra","D5",300
2005,"Fulica atra","D6",135
2005,"Fulica atra","E3",250
2005,"Fulica atra","E4",80
2005,"Fulica atra","El Conde",7
2005,"Fulica atra","El Convento",50
2005,"Fulica atra","Entremuros (Zona 3)",4
2005,"Fulica atra","Esparragosilla",330
2005,"Fulica atra","Gaveta 1",980
2005,"Fulica atra","Gaveta 2",400
2005,"Fulica atra","Gaveta 3",650
2005,"Fulica atra","Gaveta 4",200
2005,"Fulica atra","Isla Menor",5
2005,"Fulica atra","Laguna de Tarelo",14
2005,"Fulica atra","Lagunas de Bonanza",200
2005,"Fulica atra","Los Portugueses",5800
2005,"Fulica atra","Lucio Cortijo (El Turismo)",2
2005,"Fulica atra","Lucio Del Bocón",1030
2005,"Fulica atra","Lucios FAO",120
2005,"Fulica atra","Margazuela",55
2005,"Fulica atra","Marisma de Henares",130
2005,"Fulica atra","Marismas Del Rocío",1600
2005,"Fulica atra","Olivillos",25
2005,"Fulica atra","Río Guadaira",135
2005,"Fulica atra","Santa Olalla",30
2005,"Fulica atra","Tijeras",3
2005,"Fulica cristata","Codo de la Esparraguera",2
2005,"Fulica cristata","Cuquero Grande",1
2005,"Fulica cristata","Los Portugueses",5
2005,"Fulica cristata","Lucio Del Bocón",1
2005,"Fulica cristata","Margazuela",1
2005,"Fulica cristata","Marisma de Henares",1
2005,"Fulica cristata","Marismas Del Rocío",3
2005,"Gallinago gallinago","Acebuche",4
2005,"Gallinago gallinago","Arrozal Norte I. Mayor+I. Mínima",54
2005,"Gallinago gallinago","Arrozal sur Isla Mayor",110
2005,"Gallinago gallinago","Bomba de Pantomima",3
2005,"Gallinago gallinago","Brazo de la Torre",31
2005,"Gallinago gallinago","C0",7
2005,"Gallinago gallinago","Cantarita",355
2005,"Gallinago gallinago","Capitán",15
2005,"Gallinago gallinago","Caño Navarro",8
2005,"Gallinago gallinago","Cuquero Chico",10
2005,"Gallinago gallinago","Cuquero Grande",5
2005,"Gallinago gallinago","D6",1
2005,"Gallinago gallinago","Dulce",5
2005,"Gallinago gallinago","El Cestero",1
2005,"Gallinago gallinago","El Conde",31
2005,"Gallinago gallinago","El Convento",11
2005,"Gallinago gallinago","El Italiano",5
2005,"Gallinago gallinago","Entremuros (Zona 4)",20
2005,"Gallinago gallinago","Hato Blanco Viejo",232
2005,"Gallinago gallinago","Isla Menor",21
2005,"Gallinago gallinago","La Mejorada",1
2005,"Gallinago gallinago","Laguna Las Pajas",1
2005,"Gallinago gallinago","Lucio Cortijo (El Turismo)",5
2005,"Gallinago gallinago","Lucio Del Bocón",7
2005,"Gallinago gallinago","Lucio del Lobo Grande",4
2005,"Gallinago gallinago","Lucios FAO",5
2005,"Gallinago gallinago","Margazuela",5
2005,"Gallinago gallinago","Marismas Del Rocío",35
2005,"Gallinago gallinago","Río Guadaira",1
2005,"Gallinago gallinago","San Carlos",4
2005,"Gallinago gallinago","Tijeras",22
2005,"Gallinula chloropus","A1",4
2005,"Gallinula chloropus","Acebuche",2
2005,"Gallinula chloropus","Almajales perimetrales",6
2005,"Gallinula chloropus","B8",1
2005,"Gallinula chloropus","Bomba de Pantomima",4
2005,"Gallinula chloropus","Brazo de la Torre",1
2005,"Gallinula chloropus","C0",1
2005,"Gallinula chloropus","C4",1
2005,"Gallinula chloropus","Capitán",5
2005,"Gallinula chloropus","El Conde",18
2005,"Gallinula chloropus","El Convento",11
2005,"Gallinula chloropus","El Italiano",2
2005,"Gallinula chloropus","Entremuros (Zona 1)",3
2005,"Gallinula chloropus","Entremuros (Zona 5)",3
2005,"Gallinula chloropus","Esparragosilla",7
2005,"Gallinula chloropus","Gaveta 2",10
2005,"Gallinula chloropus","Hato Blanco Nuevo",4
2005,"Gallinula chloropus","Hato Blanco Viejo",4
2005,"Gallinula chloropus","Laguna de Tarelo",17
2005,"Gallinula chloropus","Lagunas de Bonanza",15
2005,"Gallinula chloropus","Lucio Cortijo (El Turismo)",8
2005,"Gallinula chloropus","Lucios FAO",6
2005,"Gallinula chloropus","Margazuela",8
2005,"Gallinula chloropus","Marismas Del Rocío",20
2005,"Gallinula chloropus","Río Guadaira",450
2005,"Gallinula chloropus","Tijeras",6
2005,"Gelochelidon nilotica","Capitán",1
2005,"Grus grus","Almajales perimetrales",39
2005,"Grus grus","Arrozal sur Isla Mayor",18
2005,"Grus grus","C8",28
2005,"Grus grus","Cantarita",7
2005,"Grus grus","Cultivos de Tarfia",4
2005,"Grus grus","Entremuros (Zona 1)",3
2005,"Grus grus","Guadiamar encauzado",29
2005,"Grus grus","Hato Blanco Viejo",190
2005,"Grus grus","Lucios FAO",16
2005,"Grus grus","Marilópez Grande",3560
2005,"Grus grus",NA,200
2005,"Gyps fulvus","Guadiamar encauzado",1
2005,"Gyps fulvus","Marisma Gallega",5
2005,"Hieraaetus pennatus","Almajales perimetrales",1
2005,"Hieraaetus pennatus","Arrozal sur Isla Mayor",1
2005,"Hieraaetus pennatus","Bomba de Pantomima",1
2005,"Hieraaetus pennatus","El Convento",2
2005,"Hieraaetus pennatus","El Italiano",1
2005,"Hieraaetus pennatus","Esparragosilla",1
2005,"Hieraaetus pennatus","Isla Menor",1
2005,"Hieraaetus pennatus","La Rocina",1
2005,"Hieraaetus pennatus","Lucio Cortijo (El Turismo)",2
2005,"Hieraaetus pennatus","Marisma de Henares",1
2005,"Hieraaetus pennatus","Marismas Del Rocío",1
2005,"Hieraaetus pennatus","Olivillos",1
2005,"Himantopus himantopus","A1",20
2005,"Himantopus himantopus","A2",300
2005,"Himantopus himantopus","A3",30
2005,"Himantopus himantopus","A4",44
2005,"Himantopus himantopus","A5",25
2005,"Himantopus himantopus","A6",96
2005,"Himantopus himantopus","A7",40
2005,"Himantopus himantopus","A8",40
2005,"Himantopus himantopus","Almajales perimetrales",20
2005,"Himantopus himantopus","Arrozal Norte I. Mayor+I. Mínima",44
2005,"Himantopus himantopus","B1",25
2005,"Himantopus himantopus","B2",1000
2005,"Himantopus himantopus","B3",1
2005,"Himantopus himantopus","B4",20
2005,"Himantopus himantopus","B5",7
2005,"Himantopus himantopus","B6",10
2005,"Himantopus himantopus","B7",10
2005,"Himantopus himantopus","Brazo de la Torre",2
2005,"Himantopus himantopus","C0",92
2005,"Himantopus himantopus","C1",125
2005,"Himantopus himantopus","C2",105
2005,"Himantopus himantopus","C3",75
2005,"Himantopus himantopus","C4",3
2005,"Himantopus himantopus","C5",4
2005,"Himantopus himantopus","C8",5
2005,"Himantopus himantopus","Capitán",2170
2005,"Himantopus himantopus","Caño Navarro",140
2005,"Himantopus himantopus","Codo de la Esparraguera",25
2005,"Himantopus himantopus","Cuquero Chico",200
2005,"Himantopus himantopus","Cuquero Grande",10
2005,"Himantopus himantopus","D4",125
2005,"Himantopus himantopus","D5",3
2005,"Himantopus himantopus","D6",10
2005,"Himantopus himantopus","Dulce",5
2005,"Himantopus himantopus","E3",10
2005,"Himantopus himantopus","E4",70
2005,"Himantopus himantopus","El Conde",3
2005,"Himantopus himantopus","El Convento",23
2005,"Himantopus himantopus","Entremuros (Zona 4)",15
2005,"Himantopus himantopus","Esparragosilla",70
2005,"Himantopus himantopus","Gaveta 1",690
2005,"Himantopus himantopus","Gaveta 2",400
2005,"Himantopus himantopus","Gaveta 3",2900
2005,"Himantopus himantopus","Gaveta 4",25
2005,"Himantopus himantopus","Isla Menor",820
2005,"Himantopus himantopus","La Dehesilla",199
2005,"Himantopus himantopus","Laguna Las Pajas",1
2005,"Himantopus himantopus","Laguna de Tarelo",60
2005,"Himantopus himantopus","Lagunas de Bonanza",2
2005,"Himantopus himantopus","Los Portugueses",85
2005,"Himantopus himantopus","Lucio Cortijo (El Turismo)",5
2005,"Himantopus himantopus","Lucio Dehesa de Abajo",25
2005,"Himantopus himantopus","Lucio Del Bocón",270
2005,"Himantopus himantopus","Lucio del Lobo Grande",70
2005,"Himantopus himantopus","Lucios FAO",30
2005,"Himantopus himantopus","Margazuela",6
2005,"Himantopus himantopus","Marisma de Henares",10
2005,"Himantopus himantopus","Marismas Del Rocío",50
2005,"Himantopus himantopus","Río Guadaira",150
2005,"Himantopus himantopus","Santa Teresa",5
2005,"Himantopus himantopus","Tijeras",3
2005,"Hydroprogne caspia","A3",1
2005,"Hydroprogne caspia","B5",14
2005,"Hydroprogne caspia","D3",1
2005,"Hydroprogne caspia","Los Portugueses",21
2005,"Hydroprogne caspia","Marisma de Henares",2
2005,"Hydroprogne caspia","Santa Teresa",18
2005,"Larus fuscus","Arrozal Norte I. Mayor+I. Mínima",1335
2005,"Larus fuscus","Arrozal sur Isla Mayor",1620
2005,"Larus fuscus","B2",2
2005,"Larus fuscus","B7",3
2005,"Larus fuscus","Cantarita",425
2005,"Larus fuscus","Capitán",2
2005,"Larus fuscus","Caño Navarro",1
2005,"Larus fuscus","Corta Isleta de Coria",30
2005,"Larus fuscus","El Cestero",1300
2005,"Larus fuscus","El Conde",2
2005,"Larus fuscus","El Italiano",40
2005,"Larus fuscus","El Reboso",100
2005,"Larus fuscus","Entremuros (Zona 3)",45
2005,"Larus fuscus","Entremuros (Zona 4)",1
2005,"Larus fuscus","Hato Blanco Viejo",950
2005,"Larus fuscus","Isla Menor",9795
2005,"Larus fuscus","La Mejorada",2
2005,"Larus fuscus","Las Segundas",1600
2005,"Larus fuscus","Lucio Dehesa de Abajo",4
2005,"Larus fuscus","Lucio del Lobo Grande",30
2005,"Larus fuscus","Marilópez Grande",150
2005,"Larus fuscus","Marismas Del Rocío",40
2005,"Larus fuscus","Río Guadaira",3
2005,"Larus michahellis","A1",10
2005,"Larus michahellis","A3",5
2005,"Larus michahellis","A4",10
2005,"Larus michahellis","A5",1
2005,"Larus michahellis","A7",10
2005,"Larus michahellis","A8",2
2005,"Larus michahellis","B1",8
2005,"Larus michahellis","B3",3
2005,"Larus michahellis","B8",20
2005,"Larus michahellis","C0",16
2005,"Larus michahellis","C1",25
2005,"Larus michahellis","C2",12
2005,"Larus michahellis","C3",45
2005,"Larus michahellis","C4",15
2005,"Larus michahellis","C5",2
2005,"Larus michahellis","C6",5
2005,"Larus michahellis","C7",50
2005,"Larus michahellis","C8",10
2005,"Larus michahellis","Cantarita",10
2005,"Larus michahellis","Codo de la Esparraguera",4
2005,"Larus michahellis","Cuquero Grande",1
2005,"Larus michahellis","D3",2
2005,"Larus michahellis","D4",30
2005,"Larus michahellis","D5",90
2005,"Larus michahellis","D6",35
2005,"Larus michahellis","E3",3
2005,"Larus michahellis","E4",30
2005,"Larus michahellis","Esparragosilla",10
2005,"Larus michahellis","Gaveta 1",12
2005,"Larus michahellis","Gaveta 3",4
2005,"Larus michahellis","La Dehesilla",65
2005,"Larus michahellis","Los Portugueses",100
2005,"Larus michahellis","Lucio Del Bocón",6
2005,"Larus michahellis","San Carlos",15
2005,"Larus michahellis","Santa Teresa",54
2005,"Limosa lapponica","B6",3
2005,"Limosa lapponica","C0",50
2005,"Limosa lapponica","C2",9
2005,"Limosa lapponica","El Cestero",1
2005,"Limosa lapponica","San Carlos",40
2005,"Limosa lapponica","Santa Teresa",4
2005,"Limosa lapponica","Tijeras",1
2005,"Limosa limosa","A1",1
2005,"Limosa limosa","A2",350
2005,"Limosa limosa","A5",400
2005,"Limosa limosa","A7",170
2005,"Limosa limosa","Almajales perimetrales",50
2005,"Limosa limosa","Arrozal Norte I. Mayor+I. Mínima",1725
2005,"Limosa limosa","Arrozal sur Isla Mayor",20
2005,"Limosa limosa","B2",1500
2005,"Limosa limosa","B5",1200
2005,"Limosa limosa","C0",200
2005,"Limosa limosa","C1",50
2005,"Limosa limosa","C2",160
2005,"Limosa limosa","C8",150
2005,"Limosa limosa","Cantarita",1420
2005,"Limosa limosa","Capitán",39
2005,"Limosa limosa","Cuquero Grande",20
2005,"Limosa limosa","D4",40
2005,"Limosa limosa","E4",20
2005,"Limosa limosa","El Cestero",351
2005,"Limosa limosa","El Conde",3
2005,"Limosa limosa","El Convento",7
2005,"Limosa limosa","Entremuros (Zona 3)",50
2005,"Limosa limosa","Entremuros (Zona 4)",1
2005,"Limosa limosa","Gaveta 1",10500
2005,"Limosa limosa","Gaveta 2",4000
2005,"Limosa limosa","Hato Blanco Viejo",87
2005,"Limosa limosa","Isla Menor",1425
2005,"Limosa limosa","La Dehesilla",125
2005,"Limosa limosa","Los Portugueses",30
2005,"Limosa limosa","Lucio Cortijo (El Turismo)",80
2005,"Limosa limosa","Lucio Dehesa de Abajo",250
2005,"Limosa limosa","Lucio Del Bocón",3600
2005,"Limosa limosa","Lucio del Lobo Grande",3500
2005,"Limosa limosa","Marilópez Grande",25
2005,"Limosa limosa","Marisma de Henares",15
2005,"Limosa limosa","Marismas Del Rocío",800
2005,"Limosa limosa","San Carlos",50
2005,"Limosa limosa","Santa Olalla",28
2005,"Limosa limosa","Santa Teresa",140
2005,"Limosa limosa","Tijeras",1
2005,"Mareca penelope","A3",100
2005,"Mareca penelope","B1",280
2005,"Mareca penelope","B3",450
2005,"Mareca penelope","B4",110
2005,"Mareca penelope","B5",700
2005,"Mareca penelope","B6",40
2005,"Mareca penelope","B7",50
2005,"Mareca penelope","B8",6
2005,"Mareca penelope","C4",402
2005,"Mareca penelope","C5",150
2005,"Mareca penelope","C6",25
2005,"Mareca penelope","C8",275
2005,"Mareca penelope","Cantarita",30
2005,"Mareca penelope","Cuquero Grande",10000
2005,"Mareca penelope","D3",70
2005,"Mareca penelope","D4",30
2005,"Mareca penelope","D5",300
2005,"Mareca penelope","El Convento",10
2005,"Mareca penelope","Entremuros (Zona 3)",2
